,VideoIndex,CommentID,UserID,Comment,Number_of_Likes,Number_of_Replies,Updated_At,Is_Sarcastic
443,3,UgyOt0dDjx1RclAMXLx4AaABAg,@rodildelariarte1448,Did u know Sheldon and missy are twins Sheldon is the older one,4,0,2022-10-18T04:15:24Z,Not Sarcasm
444,3,UgwNb_sQ-1AYthDdFxB4AaABAg,@rocketmom60,"Missy was so much more mature than Sheldon, but in TBBT Mary really is insulting about both Missy and Georgie. Her favoritism for Sheldon was obvious and the rest of the family knew it as well. Perhaps if she didn't show such favoritism maybe Missy would have made more of her life. We know Georgie ended up doing quite well with a chain of his own businesses yet Mary still said in TBBT that he was dumb. If he was dumb, his stores wouldn't have been successful,",72,0,2022-09-29T17:16:18Z,Not Sarcasm
445,3,UgzY55LWXtuQWM6nqCl4AaABAg,@Snipermadcunt,Why is in every 6 meters they always argue imagine living with them,0,0,2022-09-25T17:16:40Z,Not Sarcasm
446,3,UgwgFOcsVI1mYdcWr_p4AaABAg,@Peahpod,"Mary: I love you and miss you very much.

Sheldon: .....




*ok*",10,0,2022-09-17T07:57:31Z,Not Sarcasm
447,3,Ugx7UVJNkP2fjg-p1Bx4AaABAg,@keishamixon8918,"When she said ""how would I know I'm nodey all the time"" had me dying 😭 🤣 that's me every day always in trouble",53,0,2022-09-04T19:44:43Z,Not Sarcasm
448,3,Ugwc6FOJkWNCC4w3zfF4AaABAg,@susiemol1,And sometimes her mustache 😹😹😹😹😹,1,0,2022-08-31T02:04:35Z,Not Sarcasm
449,3,UgzqL5XKB4rcIwMdwdJ4AaABAg,@AngryMetaIhead,Who is missy?,1,1,2022-08-18T16:00:59Z,Not Sarcasm
450,3,UgxWCcgUHCjaiykpckB4AaABAg,@eternallegacy89,That ain't no flashlight... ofc it is next to the Bible... xD.,0,0,2022-08-18T05:23:29Z,Not Sarcasm
451,3,Ugx6wlOr58-TKnvrPIt4AaABAg,@dianemayersjones3682,love this show!!!,17,0,2022-08-06T12:55:15Z,Not Sarcasm
452,3,UgwgYxsjXcuEB68d4k14AaABAg,@nadamostafa4555,Sheldon after his mum finished what she said : kay bye *hangs up* I handled that rlly well :),4,0,2022-07-16T09:01:01Z,Not Sarcasm
453,3,Ugz_2oItoezhURWIuMx4AaABAg,@rdeye-rb1pe,I really really wish they had Mike judge play Sheldon's father that would have been something how can Sheldon be a genius he doesn't even know what a tap and die is LOL,1,0,2022-06-14T15:24:06Z,Not Sarcasm
454,3,Ugy5FCpIHdPRrQVlsjt4AaABAg,@rdeye-rb1pe,I had my German Shepherd when I was 6 years old almost bite my f****** foot off in 95° weather still didn't cry no Sheldon I don't agree with you it's a splinter after we discipline the dog he took a nap with me wouldn't leave my side after that I think the dog actually knew he did something wrong that's why I love animals,1,0,2022-06-14T15:21:12Z,Not Sarcasm
455,3,UgwIbuYmoRGNBa6JXJt4AaABAg,@pariscochran3476,Eeeeeeeeeedtydfgyfccgyfdgfcfvcggcccccvvyuohhjjhjjgyyffgvgyytrrthffghccvxfhfttyfccfxxxz2345546657,0,0,2022-06-11T23:37:38Z,Not Sarcasm
456,3,UgzZqTcevi7ufUwziA14AaABAg,@-report1070,i wouldn't know. I'm naughty all the time 😂😂,4,0,2022-06-07T08:09:12Z,Not Sarcasm
457,3,UgwDLWqU8CN-FU9I0d94AaABAg,@MS-ih9ws,Jesus loves you,3,0,2022-06-06T06:36:35Z,Not Sarcasm
458,3,UgzNq3wPffjNBG8hunR4AaABAg,@iLoVeStRaNgErThInGs..,"Her: your realy not coming in?
Him:no but your doing great 😊",6,0,2022-05-26T19:55:47Z,Not Sarcasm
459,3,UgyiiAEF5lUGLtk3uzx4AaABAg,@cozmikfunkrabbitt30,it amazes me when little kids are really good actors at such a young age like this little girl,167,0,2022-05-24T12:45:23Z,Not Sarcasm
460,3,UgyUgeYiQceJNzOtieN4AaABAg,@1stchild670,They had to do all that my dad would just use his hands,1,0,2022-05-21T14:03:43Z,Sarcasm
461,3,UgxKyT-Hv-Y9W2-RKCJ4AaABAg,@penelopenankunda8583,They were just so adorable,29,0,2022-05-20T19:05:47Z,Not Sarcasm
462,3,Ugx7LjrAGdWyzTcpeCR4AaABAg,@BRN497,☎️,3,0,2022-05-07T16:38:54Z,Not Sarcasm
463,3,UgwXDtDE1OyTSl1SaJ14AaABAg,@CuriousToKnow212,"So in childhood he gets sarcasm when she says it's deep!
I myself didn't get that and thought it is deep for a second.",4,0,2022-05-06T09:33:07Z,Not Sarcasm
464,3,UgyoHQA6kWtwJKO1O_h4AaABAg,@shainah.6388,The way they scream everytime the phone rings 🤣,67,3,2022-05-02T04:34:34Z,Not Sarcasm
465,3,UgxIqH38z1F_MhEI5Rx4AaABAg,@lavanyanain3531,0:25 missy is really beautiful,9,0,2022-04-04T11:33:44Z,Not Sarcasm
466,3,UgxDWr8hsjZXPnXNodV4AaABAg,@Itz_FroggyQueen,"“Okay goodbye, I miss you and I love you” “ok” “I handled that very well” that’s how it’s done ladies and gentlemen 🤣🤣🤣🤣",139,0,2022-03-30T12:37:08Z,Not Sarcasm
467,3,UgzsHQg4xdPwW3BB_Ml4AaABAg,@dherra8945,"The spiffy gymnast dfly soak because state karyologically bomb lest a efficacious astronomy. amused, enthusiastic mom",0,0,2022-03-22T16:31:43Z,Not Sarcasm
468,3,UgwKJVXb4D9LNh_AoNN4AaABAg,@snappiepappie9899,"I didn’t even realize how little they were back then, they are like babies",1175,13,2022-03-14T21:05:20Z,Not Sarcasm
469,3,UgxI_iGEM0hEnZXrx-R4AaABAg,@shamimchowdhury2827,how cute they were,11,0,2022-03-13T11:17:33Z,Not Sarcasm
470,3,Ugzne1i_Y6WX8Wx8ra94AaABAg,@angecrocker2614,🌷 Promo'SM.,3,0,2022-03-12T11:10:30Z,Not Sarcasm
471,3,UgyexLOI-5_JDR8-ucZ4AaABAg,@iseeyou6023,Their so cute omg,22,0,2022-03-10T16:50:33Z,Not Sarcasm
472,3,UgykMwgXcuFvbGh5aK54AaABAg,@aimenullah6094,Missy: wait there are tweezers in her makeup bag she plucks her eyebrows with them..AnD sOmETiMes hEr MuSTacHe.,202,11,2022-03-06T08:28:13Z,Not Sarcasm
473,3,Ugz2gJEgGQBYNGwhf8B4AaABAg,@emiliobello2538,Little sister to the rescue,10,2,2022-02-18T00:47:54Z,Not Sarcasm
474,3,UgyeDHv8Va_XgLXCEPV4AaABAg,@marquisdesade3058,cut off the finger thats what we gotta do,0,0,2022-02-17T17:15:22Z,Not Sarcasm
475,3,UgxF9kPLumZxu0bWUZ54AaABAg,@jeremiahsyoutubechannel1266,That girl on the couch she is beautiful like omg I like her😍,8,0,2022-01-14T22:55:08Z,Not Sarcasm
476,3,UgwY9i1HHAEBFmmWofF4AaABAg,@fangie_water,I'm scared of needles too 😆,11,0,2022-01-13T06:12:50Z,Sarcasm
477,3,UgzHqd6STzma5S_L4Qd4AaABAg,@thomasplouffe1363,I hated getting splinters as a kid so Sheldon is right that splinters strike fear into kids everywhere,409,5,2022-01-11T20:55:25Z,Not Sarcasm
478,3,Ugz5uQRKIP0bxKZsU4p4AaABAg,@unknownunknowns,I wouldn’t know. I’m naughty all the time.,14,1,2022-01-10T22:56:16Z,Not Sarcasm
479,3,Ugw4CMBeGmVObrT05Y94AaABAg,@christopherbingham5092,"This was one of my all-time favorite episodes when it first aired, and it still is now.",169,0,2022-01-09T19:42:38Z,Not Sarcasm
480,3,UgyYTvglOmCUohuZIH94AaABAg,@looshaderen3540,She is so pretty.,17,0,2022-01-09T06:27:46Z,Not Sarcasm
481,3,Ugzeha7e_erUj-dDRyF4AaABAg,@mademoisellecarolina4218,DID THEY GET THE SPLINTER OUT???,39,4,2022-01-08T16:49:27Z,Not Sarcasm
482,3,UgxEYeSpFeVu6l7cLzF4AaABAg,@rekharathordilli9202,When he said I handle it very well 😂😂... That's hilarious,564,3,2022-01-08T13:36:50Z,Not Sarcasm
483,3,UgzMaYX2CBazThHiXUt4AaABAg,@TheZarric,"So, how many did Sheldon go thru since he finished the M equation?",9,0,2022-01-08T01:00:00Z,Not Sarcasm
484,3,Ugwse-vUBypgEwEb2o54AaABAg,@carolannpacificadam1944,Love 💖 Sheldon,13,2,2022-01-07T23:15:36Z,Not Sarcasm
